Project;Package;Class;Method;Version;LOC;Statement;Cyclomatic;Cognitive;MethodHistories;AddedLines;MaxAddedLines;AvgAddedLines;DeletedLines;MaxDeletedLines;AvgDeletedLines;Churn;MaxChurn;AvgChurn;BranchPoints;NestingDepth;ParametersCount;Buggy
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setPublishedMsgId;4.2.0;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setPublishedMsgId;4.2.1;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;PublishResponse;writeTo;4.1.1;4;4;2;1;12;7;7;0,58;0;0;0,00;7;7;0,58;1;3;1;false
BOOKKEEPER;org.apache.hedwig.protocol;PublishResponse;writeTo;4.2.0;4;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;PublishResponse;writeTo;4.2.1;4;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.bookkeeper.proto;UnderreplicatedLedgerFormat;initFields;4.1.1;1;1;1;0;5;2;2;0,40;0;0;0,00;2;2;0,40;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;UnderreplicatedLedgerFormat;initFields;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;UnderreplicatedLedgerFormat;initFields;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;UnsubscribeRequest;getDefaultInstance;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;UnsubscribeRequest;getDefaultInstance;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;UnsubscribeRequest;getDefaultInstance;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;UnsubscribeRequest;getDefaultInstance;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;UnsubscribeRequest;getDefaultInstance;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequestOrBuilder;hasPublishRequest;4.1.1;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequestOrBuilder;hasPublishRequest;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequestOrBuilder;hasPublishRequest;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.hedwig.jms.message;ObjectMessageImpl;getJmsMessageType;4.2.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.proto;CookieFormatOrBuilder;hasLedgerDirs;4.1.1;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;CookieFormatOrBuilder;hasLedgerDirs;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;CookieFormatOrBuilder;hasLedgerDirs;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerDescriptor;decRef;4.0.0;0;0;0;0;3;4;2;2,00;1;1;0,50;5;3;2,50;0;0;0;false
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;removeMessageFromCache;4.0.0;11;11;5;4;1;25;25;25,00;0;0;0,00;25;25;25,00;4;3;4;false
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;removeMessageFromCache;4.1.0;11;11;5;4;0;0;0;0,00;0;0;0,00;0;0;0,00;4;3;4;true
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;removeMessageFromCache;4.1.1;17;17;5;4;2;41;29;20,50;17;16;8,50;58;30;29,00;4;5;4;false
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;removeMessageFromCache;4.2.0;17;17;5;4;0;0;0;0,00;0;0;0,00;0;0;0,00;4;5;4;true
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;removeMessageFromCache;4.2.1;17;17;5;4;0;0;0;0,00;0;0;0,00;0;0;0,00;4;5;4;true
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerMetadataFormat;getLength;4.1.1;1;1;1;0;7;2;2;0,29;0;0;0,00;2;2;0,29;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerMetadataFormat;getLength;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerMetadataFormat;getLength;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasSynchronous;4.0.0;1;1;1;0;2;4;2;2,00;2;2;1,00;6;4;3,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasSynchronous;4.1.0;1;1;1;0;1;2;2;2,00;2;2;2,00;4;4;4,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasSynchronous;4.1.1;1;1;1;0;14;1;1;0,07;0;0;0,00;1;1;0,07;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasSynchronous;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasSynchronous;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.bookie;Bookie;putHandle;4.0.0;0;0;0;0;3;8;4;4,00;2;2;1,00;10;6;5,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.jms.message;MessageImpl;setBooleanProperty;4.2.1;6;6;3;2;1;8;8;8,00;0;0;0,00;8;8;8,00;2;2;2;true
BOOKKEEPER;org.apache.hedwig.jms.spi;HedwigMessagingSessionFacade;run;4.2.1;8;7;4;6;1;14;14;14,00;0;0;0,00;14;14;14,00;3;7;0;true
BOOKKEEPER;org.apache.bookkeeper.client;LedgerFragment;getFirstEntryId;4.1.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerFragment;getFirstEntryId;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerFragment;getFirstEntryId;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.jms.selector;InterpretSelectorParserVisitor;visit;4.2.1;4;4;2;1;22;112;112;112,00;0;0;0,00;112;112;112,00;1;2;2;true
BOOKKEEPER;org.apache.hedwig.jms.message;MessageImpl;setStringProperty;4.2.1;6;6;3;2;1;8;8;8,00;0;0;0,00;8;8;8,00;2;2;2;true
BOOKKEEPER;org.apache.bookkeeper.metastore.mock;MockMetastoreTable;mockPut;4.1.1;0;0;0;0;2;20;20;20,00;15;15;7,50;35;20;17,50;0;0;0;false
BOOKKEEPER;org.apache.hedwig.server.topics;ZkTopicManager;stop;4.1.0;7;5;3;2;1;11;11;11,00;0;0;0,00;11;11;11,00;2;3;0;false
BOOKKEEPER;org.apache.hedwig.server.topics;ZkTopicManager;stop;4.1.1;5;4;2;1;1;2;2;2,00;0;0;0,00;2;2;2,00;1;3;0;false
BOOKKEEPER;org.apache.hedwig.server.topics;ZkTopicManager;stop;4.2.0;5;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.hedwig.server.topics;ZkTopicManager;stop;4.2.1;5;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.hedwig.client.netty.impl.simple;SimpleActiveSubscriber;operationComplete;4.1.1;2;2;2;1;2;6;6;3,00;6;6;3,00;12;12;6,00;1;3;1;false
BOOKKEEPER;org.apache.hedwig.client.netty.impl.simple;SimpleActiveSubscriber;operationComplete;4.2.0;2;2;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.client.netty.impl.simple;SimpleActiveSubscriber;operationComplete;4.2.1;2;2;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.bookkeeper.client;LedgerHandle;getAvailablePermits;4.0.0;0;0;0;0;3;4;2;2,00;1;1;0,50;5;3;2,50;0;0;0;false
BOOKKEEPER;org.apache.hedwig.server.topics;MMGetOwnerOp;read;4.1.1;38;26;6;6;2;60;59;30,00;1;1;0,50;61;59;30,50;5;7;0;false
BOOKKEEPER;org.apache.hedwig.server.topics;MMGetOwnerOp;read;4.2.0;38;26;6;6;0;0;0;0,00;0;0;0,00;0;0;0,00;5;7;0;true
BOOKKEEPER;org.apache.hedwig.server.topics;MMGetOwnerOp;read;4.2.1;38;26;6;6;0;0;0;0,00;0;0;0,00;0;0;0,00;5;7;0;true
BOOKKEEPER;org.apache.hedwig.server.delivery;DeliveryWorker;retryErroredSubscriberAfterDelay;4.2.1;3;3;2;1;2;7;7;3,50;1;1;0,50;8;7;4,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.jms.message.header;Builder;hasByteValue;4.2.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFinished;4.0.0;2;2;1;0;1;4;4;4,00;0;0;0,00;4;4;4,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFinished;4.1.0;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFinished;4.1.1;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFinished;4.2.0;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFinished;4.2.1;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.bookkeeper.proto;Segment;getEnsembleMemberCount;4.1.1;1;1;1;0;7;2;2;0,29;0;0;0,00;2;2;0,29;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;Segment;getEnsembleMemberCount;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;Segment;getEnsembleMemberCount;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.benchmark;BKClient;call;4.1.0;23;20;7;7;1;32;32;32,00;0;0;0,00;32;32;32,00;6;7;0;true
BOOKKEEPER;org.apache.bookkeeper.benchmark;BKClient;call;4.1.1;23;20;7;7;1;0;0;0,00;0;0;0,00;0;0;0,00;6;7;0;false
BOOKKEEPER;org.apache.bookkeeper.benchmark;BKClient;call;4.2.0;23;20;7;7;0;0;0;0,00;0;0;0,00;0;0;0,00;6;7;0;true
BOOKKEEPER;org.apache.bookkeeper.benchmark;BKClient;call;4.2.1;23;20;7;7;1;0;0;0,00;0;0;0,00;0;0;0,00;6;7;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;FlatLedgerManagerFactory;getCurrentVersion;4.1.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;FlatLedgerManagerFactory;getCurrentVersion;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;FlatLedgerManagerFactory;getCurrentVersion;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.client;QuorumCoverageSet;addBookieAndCheckCovered;4.1.0;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.bookkeeper.client;QuorumCoverageSet;addBookieAndCheckCovered;4.1.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.bookkeeper.client;QuorumCoverageSet;addBookieAndCheckCovered;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.bookkeeper.client;QuorumCoverageSet;addBookieAndCheckCovered;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.bookkeeper.client;PendingAddOp;initiate;4.0.0;0;0;0;0;3;12;6;6,00;4;4;2,00;16;10;8,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.client;PendingAddOp;initiate;4.1.0;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.bookkeeper.client;PendingAddOp;initiate;4.1.1;3;3;2;1;2;3;2;1,50;4;4;2,00;7;6;3,50;1;3;1;false
BOOKKEEPER;org.apache.bookkeeper.client;PendingAddOp;initiate;4.2.0;3;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.bookkeeper.client;PendingAddOp;initiate;4.2.1;3;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setStatusCode;4.0.0;5;5;2;1;1;7;7;7,00;0;0;0,00;7;7;7,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setStatusCode;4.1.0;5;5;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setStatusCode;4.1.1;6;6;2;1;1;3;3;3,00;0;0;0,00;3;3;3,00;1;3;1;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setStatusCode;4.2.0;6;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setStatusCode;4.2.1;6;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.server.subscriptions;InMemorySubscriptionState;getLastPersistedSeqId;4.1.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.subscriptions;InMemorySubscriptionState;getLastPersistedSeqId;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.subscriptions;InMemorySubscriptionState;getLastPersistedSeqId;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.regions;HedwigHubClientFactory;isSSLEnabled;4.0.0;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.regions;HedwigHubClientFactory;isSSLEnabled;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.regions;HedwigHubClientFactory;isSSLEnabled;4.1.1;1;1;2;1;1;1;1;1,00;0;0;0,00;1;1;1,00;1;1;0;false
BOOKKEEPER;org.apache.hedwig.server.regions;HedwigHubClientFactory;isSSLEnabled;4.2.0;1;1;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;1;0;true
BOOKKEEPER;org.apache.hedwig.server.regions;HedwigHubClientFactory;isSSLEnabled;4.2.1;1;1;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;1;0;true
BOOKKEEPER;org.apache.bookkeeper.metastore;InMemoryMetaStore;reset;4.1.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.metastore;InMemoryMetaStore;reset;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.metastore;InMemoryMetaStore;reset;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerEntryRequest;maybeSendSpeculativeRead;4.1.1;9;8;3;2;2;32;16;16,00;2;2;1,00;34;18;17,00;2;3;1;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerEntryRequest;maybeSendSpeculativeRead;4.2.0;9;8;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;true
BOOKKEEPER;org.apache.bookkeeper.client;LedgerEntryRequest;maybeSendSpeculativeRead;4.2.1;9;8;3;2;1;1;1;1,00;1;1;1,00;2;2;2,00;2;3;1;false
BOOKKEEPER;org.apache.hedwig.server.meta;MsSubscriptionDataManagerImpl;replaceSubscriptionData;4.1.1;1;1;1;0;1;5;5;5,00;0;0;0,00;5;5;5,00;0;1;6;false
BOOKKEEPER;org.apache.hedwig.server.meta;MsSubscriptionDataManagerImpl;replaceSubscriptionData;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;6;true
BOOKKEEPER;org.apache.hedwig.server.meta;MsSubscriptionDataManagerImpl;replaceSubscriptionData;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;6;true
BOOKKEEPER;org.apache.hedwig.client.netty.impl;AbstractHChannelManager;getNonSubscriptionChannelByTopic;4.1.1;8;7;3;3;1;14;14;14,00;0;0;0,00;14;14;14,00;2;5;1;false
BOOKKEEPER;org.apache.hedwig.client.netty.impl;AbstractHChannelManager;getNonSubscriptionChannelByTopic;4.2.0;8;7;3;3;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;1;true
BOOKKEEPER;org.apache.hedwig.client.netty.impl;AbstractHChannelManager;getNonSubscriptionChannelByTopic;4.2.1;8;7;3;3;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;1;true
BOOKKEEPER;org.apache.hedwig.server.meta;ZkMetadataManagerFactory;newTopicOwnershipManager;4.1.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.meta;ZkMetadataManagerFactory;newTopicOwnershipManager;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.meta;ZkMetadataManagerFactory;newTopicOwnershipManager;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasResponseBody;4.1.1;1;1;1;0;12;2;2;0,17;0;0;0,00;2;2;0,17;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasResponseBody;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasResponseBody;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.client.netty.impl;AbstractHChannelManager;nextTxnId;4.1.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.netty.impl;AbstractHChannelManager;nextTxnId;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.client.netty.impl;AbstractHChannelManager;nextTxnId;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.client;LedgerEntry;getEntry;4.0.0;7;6;2;1;4;31;15;10,33;8;7;2,67;39;22;13,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerEntry;getEntry;4.1.0;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerEntry;getEntry;4.1.1;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerEntry;getEntry;4.2.0;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerEntry;getEntry;4.2.1;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.hedwig.server.persistence;UpdateLedgerOp;operationFailed;4.1.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.persistence;UpdateLedgerOp;operationFailed;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.persistence;UpdateLedgerOp;operationFailed;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.server.persistence;UpdateLedgerOp;operationFailed;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.server.subscriptions;InMemorySubscriptionState;updatePreferences;4.1.1;37;35;17;30;4;60;40;15,00;5;5;1,25;65;40;16,25;16;11;1;false
BOOKKEEPER;org.apache.hedwig.server.subscriptions;InMemorySubscriptionState;updatePreferences;4.2.0;37;35;17;30;0;0;0;0,00;0;0;0,00;0;0;0,00;16;11;1;true
BOOKKEEPER;org.apache.hedwig.server.subscriptions;InMemorySubscriptionState;updatePreferences;4.2.1;37;35;17;30;0;0;0;0,00;0;0;0,00;0;0;0,00;16;11;1;true
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionOptions;getDescriptor;4.1.0;1;1;1;0;1;3;3;3,00;3;3;3,00;6;6;6,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionOptions;getDescriptor;4.1.1;1;1;1;0;14;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionOptions;getDescriptor;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionOptions;getDescriptor;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.delivery;FIFODeliveryManager;start;4.1.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.delivery;FIFODeliveryManager;start;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.delivery;FIFODeliveryManager;start;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.delivery;FIFODeliveryManager;start;4.2.1;2;2;2;1;3;3;3;1,00;4;4;1,33;7;7;2,33;1;3;0;true
BOOKKEEPER;org.apache.hedwig.jms.spi;HedwigMessagingSessionFacade;createTemporaryTopic;4.2.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.common;TopicOpQueuer;peek;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.server.common;TopicOpQueuer;peek;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.server.common;TopicOpQueuer;peek;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.server.common;TopicOpQueuer;peek;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;true
BOOKKEEPER;org.apache.hedwig.server.common;TopicOpQueuer;peek;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;true
BOOKKEEPER;org.apache.bookkeeper.proto;BookieClient;readEntryAndFenceLedger;4.1.0;9;6;2;1;1;18;18;18,00;2;2;2,00;20;20;20,00;1;5;6;true
BOOKKEEPER;org.apache.bookkeeper.proto;BookieClient;readEntryAndFenceLedger;4.1.1;16;10;3;2;2;12;7;6,00;4;4;2,00;16;11;8,00;2;7;6;false
BOOKKEEPER;org.apache.bookkeeper.proto;BookieClient;readEntryAndFenceLedger;4.2.0;16;10;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;7;6;true
BOOKKEEPER;org.apache.bookkeeper.proto;BookieClient;readEntryAndFenceLedger;4.2.1;16;10;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;7;6;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;mergeStopDeliveryRequest;4.0.0;6;5;3;2;1;10;10;10,00;0;0;0,00;10;10;10,00;2;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;mergeStopDeliveryRequest;4.1.0;6;5;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;mergeStopDeliveryRequest;4.1.1;10;8;4;4;1;11;11;11,00;4;4;4,00;15;15;15,00;3;5;1;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;mergeStopDeliveryRequest;4.2.0;10;8;4;4;0;0;0;0,00;0;0;0,00;0;0;0,00;3;5;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;mergeStopDeliveryRequest;4.2.1;10;8;4;4;0;0;0;0,00;0;0;0,00;0;0;0,00;3;5;1;true
BOOKKEEPER;org.apache.bookkeeper.client;LedgerMetadata;addEnsemble;4.0.0;0;0;0;0;3;10;5;5,00;3;3;1,50;13;8;6,50;0;0;0;false
BOOKKEEPER;org.apache.hedwig.util;SubscriptionListener;processEvent;4.1.1;0;0;1;0;1;1;1;1,00;0;0;0,00;1;1;1,00;0;0;3;false
BOOKKEEPER;org.apache.hedwig.util;SubscriptionListener;processEvent;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;3;true
BOOKKEEPER;org.apache.hedwig.util;SubscriptionListener;processEvent;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;3;true
